Bot Name,Bot Nickname,Bot Difficulty,Bot Level,Assignment Status,Quest Name,Objective Name,Step Number,Start Time,End Time
Bot10,"SilverParsnip",normal,33,Pending,"Anesthesia","Zone prapor_022_area_2","1","10:31:26","N/A",
Bot13,"Miraki",normal,16,Completed,"Wet Job - Part 3","Zone place_peacemaker_010_3","1","10:31:26","10:32:13",
Bot13,"Miraki",normal,16,Failed,"West Cottage","West Cottage: Objective #1","1","10:32:18","10:36:49",
Bot13,"Miraki",normal,16,Failed,"The Cult - Part 1","Zone place_peacemaker_007_1_N1","1","10:36:54","10:38:36",
Bot16,"7 TO 14 FERAL HOGS",normal,14,Completed,"Scrap Metal","Zone place_peacemaker_003_N3","1","10:33:53","10:34:51",
Bot16,"7 TO 14 FERAL HOGS",normal,14,Failed,"Scrap Metal","Zone place_peacemaker_003_N1","1","10:35:21","10:41:08",
Bot17,"AcidPhantasm",normal,6,Completed,"Crane","Crane: Objective #2","1","10:33:54","10:44:52",
Bot17,"AcidPhantasm",normal,6,Completed,"Crane","Crane: Objective #1","1","10:44:57","10:45:22",
Bot17,"AcidPhantasm",normal,6,Failed,"Lighthouse","Lighthouse: Objective #1","1","10:45:27","10:46:08",
Bot17,"AcidPhantasm",normal,6,Active,"Crane Sniping","Crane Sniping: Objective #4","2","10:46:13","N/A",
Bot31,"Solarint",normal,11,Completed,"Chemical - Part 1","Item Secure Folder 0013","1","10:37:16","10:37:28",
Bot31,"Solarint",normal,11,Completed,"Humanitarian Supplies","Zone place_peacemaker_005_N1","1","10:37:33","10:38:27",
Bot37,"Лаша Спартаковский (Bnuy)",normal,1,Completed,"Pier","Pier: Objective #2","1","10:39:29","10:39:36",
Bot37,"Лаша Спартаковский (Bnuy)",normal,1,Completed,"Pier","Pier: Objective #1","1","10:39:41","10:40:04",
Bot37,"Лаша Спартаковский (Bnuy)",normal,1,Completed,"Pier","Pier: Objective #3","1","10:40:09","10:40:21",
Bot37,"Лаша Спартаковский (Bnuy)",normal,1,Active,"Crane","Crane: Objective #2","1","10:40:26","N/A",
Bot44,"ixcetotis",normal,39,Failed,"No Swiping","Zone q14_10_point_area","1","10:41:05","10:41:16",
Bot44,"ixcetotis",normal,39,Active,"No Swiping","Zone q14_10_kill","1","10:42:16","N/A",
Bot45,"John Pork",normal,32,Pending,"No Swiping","Zone q14_10_point_area","1","10:41:06","N/A",
Bot46,"Боря Обломов (Anthal)",normal,1,Active,"Smuggler's Base Lower","Smuggler's Base Lower: Objective #7","1","10:41:15","N/A",
Bot47,"Bepis",normal,38,Completed,"Lend-Lease - Part 1","Item Motor Controller #2","1","10:41:31","10:42:58",
Bot47,"Bepis",normal,38,Failed,"Lend-Lease - Part 1","Item Motor Controller #3","1","10:43:03","10:44:54",
Bot47,"Bepis",normal,38,Completed,"Lend-Lease - Part 1","Item Single-axis Fiber Optic Gyroscope #2","1","10:44:59","10:47:18",
Bot47,"Bepis",normal,38,Pending,"Vitamins - Part 1","Item Chemical container #1","1","10:47:23","N/A",
Bot47,"Bepis",normal,38,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #4","1","10:48:05","10:48:12",
Bot47,"Bepis",normal,38,Failed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","10:48:17","10:48:44",
Bot47,"Bepis",normal,38,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #2","1","10:48:49","10:49:18",
Bot47,"Bepis",normal,38,Completed,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #1","1","10:49:23","10:49:52",
Bot47,"Bepis",normal,38,Pending,"Resort West Wing 2nd Floor","Resort West Wing 2nd Floor: Objective #3","1","10:49:57","N/A",
Bot48,"crustyselenium_",normal,7,Pending,"Smuggler's Base Perimeter","Smuggler's Base Perimeter: Objective #2","1","10:41:31","N/A",
Bot50,"All_Heil_Lord_Pepe",normal,33,Completed,"Signal - Part 3","Zone place_SIGNAL_03_3","1","10:42:36","10:43:02",
Bot50,"All_Heil_Lord_Pepe",normal,33,Active,"Signal - Part 3","Zone place_SIGNAL_03_1","1","10:43:12","N/A",
Bot51,"tyvas",normal,5,Pending,"Smuggler's Base Upper","Smuggler's Base Upper: Objective #8","1","10:42:36","N/A",
Bot58,"pitAlex",normal,1,Completed,"Lighthouse Extract Sniper Area Sniping","Lighthouse Extract Sniper Area Sniping: Objective #1","2","10:43:52","10:47:27",
Bot58,"pitAlex",normal,1,Completed,"Lighthouse Extract Sniper Area Sniping","Lighthouse Extract Sniper Area Sniping: Objective #2","2","10:47:32","10:50:17",
Bot58,"pitAlex",normal,1,Failed,"Cottage Garage","Cottage Garage: Objective #1","1","10:50:22","10:52:17",
Bot63,"LunnayaLuna",normal,20,Completed,"Courtesy Visit","Zone huntsman_024_1","1","10:46:34","10:49:14",
Bot63,"LunnayaLuna",normal,20,Completed,"Courtesy Visit","Zone huntsman_024_2","1","10:49:19","10:51:20",
Bot63,"LunnayaLuna",normal,20,Active,"Courtesy Visit","Zone huntsman_024_3","1","10:51:25","N/A",
Bot64,"scrob",normal,12,Pending,"Scrap Metal","Zone place_peacemaker_003_N2","1","10:46:34","N/A",
Bot70,"Гриша Богемный (TEOA)",normal,1,Active,"Weather Station","Weather Station: Objective #1","1","10:49:39","N/A",
Bot78,"Logical Solutions",normal,27,Completed,"Cabins","Cabins: Objective #6","1","10:51:10","10:51:52",
Bot78,"Logical Solutions",normal,27,Completed,"Cabins","Cabins: Objective #3","2","10:51:57","10:52:35",
Bot78,"Logical Solutions",normal,27,Failed,"Cabins","Cabins: Objective #4","1","10:52:40","10:52:48",
Bot78,"Logical Solutions",normal,27,Completed,"Cabins","Cabins: Objective #2","1","10:52:53","10:53:20",
Bot78,"Logical Solutions",normal,27,Completed,"Cabins","Cabins: Objective #5","1","10:53:25","10:53:41",
Bot78,"Logical Solutions",normal,27,Completed,"Cabins","Cabins: Objective #7","1","10:53:47","10:54:01",
Bot78,"Logical Solutions",normal,27,Completed,"Cabins","Cabins: Objective #1","1","10:54:07","10:54:22",
Bot78,"Logical Solutions",normal,27,Completed,"Chairman's House","Chairman's House: Objective #1","1","10:54:27","10:55:27",
Bot78,"Logical Solutions",normal,27,Active,"Lighthouse Extract Sniper Area","Lighthouse Extract Sniper Area: Objective #1","1","10:55:32","N/A",
Bot82,"Яков Тусовщик (ColonelPeePantz)",normal,1,Completed,"Resort Main 1st Floor","Resort Main 1st Floor: Objective #1","1","10:51:38","10:52:05",
Bot82,"Яков Тусовщик (ColonelPeePantz)",normal,1,Active,"Helicoperter Shack","Helicoperter Shack: Objective #1","1","10:52:10","N/A",
Bot83,"ChiNoel",normal,7,Completed,"Crane","Crane: Objective #1","1","10:51:46","10:51:54",
Bot83,"ChiNoel",normal,7,Completed,"Crane","Crane: Objective #2","1","10:51:59","10:52:29",
Bot83,"ChiNoel",normal,7,Completed,"Crane Sniping","Crane Sniping: Objective #3","2","10:52:34","10:55:26",
Bot83,"ChiNoel",normal,7,Completed,"Crane Sniping","Crane Sniping: Objective #2","2","10:55:32","10:56:57",
Bot83,"ChiNoel",normal,7,Active,"Crane Sniping","Crane Sniping: Objective #1","2","10:57:02","N/A",
Bot84,"Kiobu",normal,17,Pending,"Crane Sniping","Crane Sniping: Objective #2","1","10:51:46","N/A",
Bot87,"Ярик Пипискин (Life)",normal,1,Active,"Resort West Wing 1st Floor","Resort West Wing 1st Floor: Objective #3","1","10:53:30","N/A",
Bot92,"LimboFPS",normal,19,Active,"Cabins","Cabins: Objective #5","1","10:54:30","N/A",
Bot91,"AcidPhantasm",normal,35,Failed,"Sanitar's House","Sanitar's House: Objective #1","1","10:54:30","10:56:54",
Bot93,"Леоня Сколопендра (HiddenCirno)",normal,1,Completed,"Tank on Bridge","Tank on Bridge: Objective #1","1","10:55:19","10:57:10",
Bot93,"Леоня Сколопендра (HiddenCirno)",normal,1,Active,"Resort East Wing 3rd Floor","Resort East Wing 3rd Floor: Objective #2","1","10:57:15","N/A",
Bot94,"Vega",normal,19,Active,"Resort Main 2nd Floor","Resort Main 2nd Floor: Objective #3","1","10:56:48","N/A",
Bot95,"3371",normal,34,Pending,"Radio Tower","Radio Tower: Objective #1","1","10:56:48","N/A",
